Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
9,3,0,0.0,0,0.0,0,0,15
9,5,0,0.0,0,0.03798120841383934,0,0,10
9,8,0.8965517238287752,0.07580174926892706,0.1397849447914499,0.0,26,3,317
9,15,0,0.0,0,0.0,0,0,1
9,16,0,0.0,0,0.0,0,0,2
9,39,0,0.0,0,0.0,0,0,2
9,56,0,0.0,0,0.0,0,0,16
9,60,0,0.0,0,0.0,0,0,5
10,0,0,0.0,0,0.0,0,0,332
10,1,0.8888888887654322,0.30331753553064844,0.452296815962242,0.15551425516605377,64,8,147
10,2,0,0.0,0,0.0,0,0,91
10,3,0,0.0,0,0.0,0,0,15
10,5,0,0.0,0,0.03649384528398514,0,0,10
10,8,0.8965517238287752,0.07580174926892706,0.1397849447914499,0.0,26,3,317
10,15,0,0.0,0,0.0,0,0,1
10,16,0,0.0,0,0.0,0,0,2
10,39,0,0.0,0,0.0,0,0,2
10,56,0,0.0,0,0.0,0,0,16
10,60,0,0.0,0,0.0,0,0,5
11,0,0,0.0,0,0.0,0,0,332
11,1,0.9090909089531681,0.28436018955998293,0.4332129927286946,0.15225164592266083,60,6,151
11,2,0,0.0,0,0.0,0,0,91
11,3,0,0.0,0,0.0,0,0,15
11,5,0,0.0,0,0.02870790846645832,0,0,10
11,8,0.8571428567346938,0.052478134109257196,0.09890109780838668,0.0,18,3,325
11,15,0,0.0,0,0.0,0,0,1
11,16,0,0.0,0,0.0,0,0,2
11,39,0,0.0,0,0.0,0,0,2
11,56,0,0.0,0,0.0,0,0,16
11,60,0,0.0,0,0.0,0,0,5
12,0,0,0.0,0,0.0,0,0,332
12,1,0.8955223879260416,0.28436018955998293,0.4316546725694841,0.14880822598934174,60,7,151
12,2,0,0.0,0,0.0,0,0,91
12,3,0,0.0,0,0.0,0,0,15
12,5,0,0.0,0,0.03282482177019119,0,0,10
12,8,0.8749999996354166,0.0612244897941334,0.11444141566512485,0.0,21,3,322
12,15,0,0.0,0,0.0,0,0,1
12,16,0,0.0,0,0.0,0,0,2
12,39,0,0.0,0,0.0,0,0,2
12,56,0,0.0,0,0.0,0,0,16
12,60,0,0.0,0,0.0,0,0,5
13,0,0,0.0,0,0.0,0,0,332
13,1,0.9253731341902429,0.29383886254531566,0.446043161777082,0.1579866111278534,62,5,149
13,2,0,0.0,0,0.0,0,0,91
13,3,0,0.0,0,0.0,0,0,15
13,5,0,0.0,0,0.03646547347307205,0,0,10
13,8,0.8666666663777778,0.07580174926892706,0.13941018618088252,0.0,26,4,317
13,15,0,0.0,0,0.0,0,0,1
13,16,0,0.0,0,0.0,0,0,2
13,39,0,0.0,0,0.0,0,0,2
13,56,0,0.0,0,0.0,0,0,16
13,60,0,0.0,0,0.0,0,0,5
14,0,0,0.0,0,0.0,0,0,332
14,1,0.9253731341902429,0.29383886254531566,0.446043161777082,0.1602056324481964,62,5,149
14,2,0,0.0,0,0.0,0,0,91
14,3,0,0.0,0,0.0,0,0,15
14,5,0,0.0,0,0.03871309757232666,0,0,10
14,8,0.8529411762197232,0.08454810495380326,0.15384615219694783,0.0,29,5,314
14,15,0,0.0,0,0.0,0,0,1
14,16,0,0.0,0,0.0,0,0,2
14,39,0,0.0,0,0.0,0,0,2
14,56,0,0.0,0,0.0,0,0,16
14,60,0,0.0,0,0.0,0,0,5
