Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
11,3,0.9999999900000002,0.0999999999,0.18181817983471074,0.06534653156995773,1,0,9
11,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.04978497698903084,1,0,9
11,8,0.8181818174380164,0.089999999991,0.1621621603473744,0.0,9,2,91
11,15,0,0.0,0,0.0,0,0,4
11,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
11,39,0,0.0,0,0.0,0,0,2
11,41,0,0.0,0,0.0,0,0,1
11,56,0,0.0,0,0.0,0,0,8
11,60,0,0.0,0,0.0,0,0,3
12,0,0.8333333328703704,0.19230769228303748,0.3124999968880209,0.1001962274312973,15,3,63
12,1,0.9999999975,0.30769230745562126,0.4705882311418685,0.14554455876350403,4,0,9
12,2,0.7999999984,0.19047619038548752,0.3076923043491124,0.14480197429656982,4,1,17
12,3,0.999999995,0.1999999998,0.33333333000000004,0.125742569565773,2,0,8
12,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.054609209299087524,1,0,9
12,8,0.8333333326388889,0.09999999999,0.17857142662627554,0.0,10,2,90
12,15,0,0.0,0,0.0,0,0,4
12,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
12,39,0,0.0,0,0.0,0,0,2
12,41,0,0.0,0,0.0,0,0,1
12,56,0,0.0,0,0.0,0,0,8
12,60,0,0.0,0,0.0,0,0,3
13,0,0.8235294112802768,0.1794871794641683,0.29473683910470916,0.09515649080276489,14,3,64
13,1,0.9999999975,0.30769230745562126,0.4705882311418685,0.14554455876350403,4,0,9
13,2,0.7999999984,0.19047619038548752,0.3076923043491124,0.1509900987148285,4,1,17
13,3,0.999999995,0.1999999998,0.33333333000000004,0.124752476811409,2,0,8
13,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.0317491739988327,1,0,9
13,8,0.6666666659259258,0.059999999994000006,0.11009174158404177,0.0,6,3,94
13,15,0,0.0,0,0.0,0,0,4
13,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
13,39,0,0.0,0,0.0,0,0,2
13,41,0,0.0,0,0.0,0,0,1
13,56,0,0.0,0,0.0,0,0,8
13,60,0,0.0,0,0.0,0,0,3
14,0,0.8888888883950616,0.20512820510190666,0.3333333302170139,0.09467676281929016,16,2,62
14,1,0.9999999980000001,0.3846153843195266,0.5555555509259259,0.16970297694206238,5,0,8
14,2,0.9999999975,0.19047619038548752,0.319999997056,0.14480197429656982,4,0,17
14,3,0.999999995,0.1999999998,0.33333333000000004,0.13019801676273346,2,0,8
14,5,0.9999999900000002,0.0999999999,0.18181817983471074,0.042377810925245285,1,0,9
14,8,0.7999999992,0.079999999992,0.1454545437752066,0.0,8,2,92
14,15,0.9999999900000002,0.249999999375,0.3999999952,0.0,1,0,3
14,16,0.9999999975,0.3999999996,0.5714285665306122,0.0,4,0,6
14,39,0,0.0,0,0.0,0,0,2
14,41,0,0.0,0,0.0,0,0,1
14,56,0,0.0,0,0.0,0,0,8
14,60,0,0.0,0,0.0,0,0,3
