Epoch,ClassID,Precision,Recall,F1,mAP_class,TP,FP,FN
12,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
12,8,0,0.0,0,0.021452145650982857,0,0,1
12,15,0.999999995,0.14285714275510203,0.24999999750000002,0.0,2,0,12
12,16,0.999999995,0.14285714275510203,0.24999999750000002,0.0,2,0,12
12,39,0.9999999975,0.04301075268354723,0.08247422599638644,0.0,4,0,89
12,41,0.999999995,0.034482758614744355,0.06666666600000001,0.0,2,0,56
12,56,0.8888888879012344,0.1481481481207133,0.25396825143864954,0.0,8,1,46
12,60,0.9999999900000002,0.029411764697231835,0.057142856555102046,0.0,1,0,33
13,0,0.9259259258116141,0.36764705880550747,0.5263157853680518,0.19955961406230927,75,6,129
13,1,0.5999999988,0.23076923059171597,0.33333332895061735,0.15049505233764648,3,2,10
13,2,0.9999999966666667,0.1764705881314879,0.29999999715,0.1603960394859314,3,0,14
13,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.0891089141368866,1,0,10
13,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
13,8,0,0.0,0,0.02326732687652111,0,0,1
13,15,0.9999999966666667,0.21428571413265304,0.3529411731487889,0.0,3,0,11
13,16,0.4999999975,0.07142857137755101,0.12499999765625001,0.0,1,1,13
13,39,0.9999999975,0.04301075268354723,0.08247422599638644,0.0,4,0,89
13,41,0.999999995,0.034482758614744355,0.06666666600000001,0.0,2,0,56
13,56,0.9999999987499999,0.1481481481207133,0.25806451379812695,0.0,8,0,46
13,60,0.9999999900000002,0.029411764697231835,0.057142856555102046,0.0,1,0,33
14,0,0.9249999998843751,0.36274509802143406,0.5211267564798652,0.18949663639068604,74,6,130
14,1,0.3999999992,0.15384615372781063,0.22222221796296296,0.12673267722129822,2,3,11
14,2,0.9999999900000002,0.05882352937716263,0.11111110993827158,0.0534653477370739,1,0,16
14,3,0.9999999900000002,0.09090909082644627,0.16666666486111115,0.0891089141368866,1,0,10
14,5,0.8333333319444445,0.6249999992187499,0.7142857083673471,0.0,5,1,3
14,8,0,0.0,0,0.01881188154220581,0,0,1
14,15,0.9999999966666667,0.21428571413265304,0.3529411731487889,0.0,3,0,11
14,16,0.9999999900000002,0.07142857137755101,0.13333333191111113,0.0,1,0,13
14,39,0.9999999966666667,0.032258064512660424,0.06249999938151043,0.0,3,0,90
14,41,0.9999999966666667,0.051724137922116525,0.09836065477022306,0.0,3,0,55
14,56,0.7777777769135802,0.12962962960562413,0.22222221970269587,0.0,7,2,47
14,60,0.9999999900000002,0.029411764697231835,0.057142856555102046,0.0,1,0,33
